_id,OBJECTID,STRUCTID,ADDRESS,STREETNAME,CROSSSTREET1,CROSSSTREET2,SUFFIX,UNIT_NUMBER,TREE_POSITION_NUMBER,SITE,WARD,BOTANICAL_NAME,COMMON_NAME,DBH_TRUNK,geometry
291412,291447,EY25900,304,SUTHERLAND DR,STICKNEY AVE,MCRAE DR,,0,10,,15,Acer platanoides,"Maple, Norway",99,"{""type"": ""Point"", ""coordinates"": [-79.3653155499675, 43.7080466836764]}"
291437,291472,EY19618,80,QUEENSDALE AVE,LINSMORE CRES,MONARCH PARK AVE,,0,70,ST. ALOYSIUS,14,Tilia cordata,"Linden, littleleaf",36,"{""type"": ""Point"", ""coordinates"": [-79.3303159231873, 43.6871088686851]}"
291594,291629,EY23494,530,MAIN ST,LUMSDEN AVE,HAMSTEAD AVE,,0,10,,19,Acer platanoides,"Maple, Norway",53,"{""type"": ""Point"", ""coordinates"": [-79.3051712817858, 43.6955357818529]}"
291810,291845,EY10634,9,ASPEN AVE,PARKVIEW HILL CRES,PARKVIEW HILL CRES,,0,30,,19,Thuja,Cedar,10,"{""type"": ""Point"", ""coordinates"": [-79.3285470623163, 43.7042855019851]}"
291844,291879,EY19875,35,ROOSEVELT RD,SAMMON AVE,MORTIMER AVE,,0,10,,14,Prunus serrulata,"Cherry, Japanese",25,"{""type"": ""Point"", ""coordinates"": [-79.3290335929774, 43.6895478313171]}"
291863,291898,EY18696,101,CARLAW AVE,LN 1 S EASTERN W CARLAW,EASTERN AVE,,0,160,,14,Acer platanoides,"Maple, Norway",0,"{""type"": ""Point"", ""coordinates"": [-79.3385600347958, 43.6579658160543]}"
291873,291908,EY818,134,GLENVALE BLVD,BEAUFIELD AVE,SUTHERLAND DR,,0,10,,15,Acer platanoides,"Maple, Norway",42,"{""type"": ""Point"", ""coordinates"": [-79.3696796738973, 43.7179397810387]}"
291929,291964,EY21384,43,TAYLOR DR,RALSTON AVE,TRIMONTIUM CRES,,0,30,,19,Thuja occidentalis,"Cedar, white",30,"{""type"": ""Point"", ""coordinates"": [-79.3244553402559, 43.6993322249841]}"
292061,292096,EY25169,18,VANDERHOOF AVE,RUMSEY RD,SUTHERLAND DR,,0,10,,15,Acer platanoides,"Maple, Norway",88,"{""type"": ""Point"", ""coordinates"": [-79.3679521927459, 43.711053176623]}"
292084,292119,EY25290,205,RUMSEY RD,CROFTON RD,PARKHURST BLVD,,0,20,,15,Acer platanoides,"Maple, Norway",23,"{""type"": ""Point"", ""coordinates"": [-79.3682195091518, 43.7098635088574]}"
292472,292507,EY25332,123,RUMSEY RD,HEATH RD,MCRAE DR,,0,10,,15,Acer platanoides,"Maple, Norway",70,"{""type"": ""Point"", ""coordinates"": [-79.3669930142963, 43.7062761447352]}"
292550,292585,EY9081,21,ROBLIN AVE,COSBURN AVE,PLAINS RD,,0,10,,19,Acer platanoides,"Maple, Norway",45,"{""type"": ""Point"", ""coordinates"": [-79.3233288894918, 43.6963121698561]}"
292670,292706,EY12504,82,ST HUBERT AVE,PLAINS RD,O'CONNOR DR,,0,10,,14,Acer platanoides 'Crimson King',"Maple, Norway Crimson King",62,"{""type"": ""Point"", ""coordinates"": [-79.3398405589664, 43.6939739561353]}"
292967,293003,EY8664,125,FURNIVAL RD,GLENBURN AVE,VICTORIA PARK AVE,,0,20,,19,Acer platanoides 'Crimson King',"Maple, Norway Crimson King",37,"{""type"": ""Point"", ""coordinates"": [-79.2982860748371, 43.7118253001612]}"
293025,293061,EY24375,7,PARK VISTA,,DAWES RD,,0,180,,19,Malus,Apple,15,"{""type"": ""Point"", ""coordinates"": [-79.2980557438216, 43.6978845146264]}"
293050,293086,EY3636,170,BAYVIEW HEIGHTS DR,RED OAKS CRES,BENNINGTON HEIGHTS DR,,0,20,,15,Malus,Apple,33,"{""type"": ""Point"", ""coordinates"": [-79.3707304631193, 43.6932522918069]}"
293699,293735,EY9609,125,HOLBORNE AVE,WOODMOUNT AVE,WOODBINE AVE,,0,80,,19,Taxus,Yew,15,"{""type"": ""Point"", ""coordinates"": [-79.319051585865, 43.6943477347455]}"
293764,293800,EY22307,167,KING EDWARD AVE,BURRELL AVE,LUMSDEN AVE,,0,20,,19,Juniperus,Juniper,0,"{""type"": ""Point"", ""coordinates"": [-79.312070940676, 43.692624083685]}"
293961,293997,EY3421,21,CRAIG CRES,"BAYVIEW AVE TO, EY, NY",BESSBOROUGH DR,,0,10,,15,Malus,Apple,0,"{""type"": ""Point"", ""coordinates"": [-79.3755772617636, 43.7122852546922]}"
294060,294096,EY21819,268,CEDARVALE AVE,SAMMON AVE,CARRUTHERS LANE,,0,10,,19,Ulmus pumila,"Elm, Siberian",25,"{""type"": ""Point"", ""coordinates"": [-79.3137386912778, 43.6914370134654]}"
294061,294097,EY13299,73,ST HUBERT AVE,COSBURN AVE,PLAINS RD,,0,20,,14,Malus,Apple,10,"{""type"": ""Point"", ""coordinates"": [-79.3391673824283, 43.6935852263296]}"
294113,294149,EY10093,37,WHITE PINE AVE,HACKBERRY ST,PARKVIEW HILL CRES,,0,10,,19,Acer platanoides 'Crimson King',"Maple, Norway Crimson King",56,"{""type"": ""Point"", ""coordinates"": [-79.3229546826408, 43.7070650668616]}"
294341,294377,EY22752,10,ORLEY AVE,OAK PARK AVE,WESTLAKE AVE,,0,10,,19,Thuja occidentalis,"Cedar, white",0,"{""type"": ""Point"", ""coordinates"": [-79.3086912405284, 43.6922152103829]}"
294671,294707,EY13696,31,MEDHURST RD,MEIGHEN AVE,VICTORIA PARK AVE,,0,30,,19,Picea glauca,"Spruce, white",22,"{""type"": ""Point"", ""coordinates"": [-79.2937199420715, 43.7001356620389]}"
294881,294917,EY25381,35,RUMSEY RD,ROLPH RD,HANNA RD,,0,10,,15,Gleditsia triacanthos 'Sunburst',Honey locust Sunburst,39,"{""type"": ""Point"", ""coordinates"": [-79.3676369742611, 43.7024723954186]}"
294946,294982,EY8902,37,FURNIVAL RD,VALOR BLVD,SQUIRES AVE,,0,10,,19,Acer platanoides 'Crimson King',"Maple, Norway Crimson King",35,"{""type"": ""Point"", ""coordinates"": [-79.303550093801, 43.7105382505616]}"
294968,295004,EY3740,2,MOOREHILL DR,BENNINGTON HEIGHTS DR,RED OAKS CRES,,0,320,,15,Abies,Fir,13,"{""type"": ""Point"", ""coordinates"": [-79.372323805408, 43.6924648672186]}"
294999,295035,EY21277,48,FOUR OAKS GT,LN 2 W AIRLEY S FOUR OAKS,LN 1 W AIRLEY S FOUR OAKS,,0,10,,14,Picea pungens,"Spruce, Colorado blue",49,"{""type"": ""Point"", ""coordinates"": [-79.3373032324829, 43.6979108755216]}"
295159,295195,EY11390,61,FERRIS RD,NOTLEY PL,SPRUCEDALE PL,,0,10,,19,Malus,Apple,18,"{""type"": ""Point"", ""coordinates"": [-79.3104944042815, 43.7013429342442]}"
295244,295280,EY8180,65,SQUIRES AVE,,PEARD RD,,0,50,,19,Acer negundo,"Maple, Manitoba",8,"{""type"": ""Point"", ""coordinates"": [-79.3009996819211, 43.7096764504111]}"
295253,295289,EY24390,7,PARK VISTA,,DAWES RD,,0,210,,19,Malus,Apple,20,"{""type"": ""Point"", ""coordinates"": [-79.2980557438216, 43.6978845146264]}"
295756,295792,EY3346,301,BESSBOROUGH DR,CRAIG CRES,BROADWAY AVE,,0,10,,15,Acer platanoides,"Maple, Norway",49,"{""type"": ""Point"", ""coordinates"": [-79.3757265398075, 43.7130988161103]}"
295904,295940,EY17643,611,MORTIMER AVE,BINSWOOD AVE,GLEBEMOUNT AVE,,0,10,,19,Amelanchier canadensis,Serviceberry,14,"{""type"": ""Point"", ""coordinates"": [-79.3214887107828, 43.6911750376974]}"
295909,295945,EY23071,73,GATWICK AVE,WESTLAKE AVE,CHISHOLM AVE,,0,10,,19,Abies balsamaea,"Fir, balsam",24,"{""type"": ""Point"", ""coordinates"": [-79.3052275914987, 43.6903382260197]}"
295986,296022,EY2681,488,BROADWAY AVE,TANAGER AVE,RUMSEY RD,,0,20,,15,Acer platanoides,"Maple, Norway",95,"{""type"": ""Point"", ""coordinates"": [-79.3709274313093, 43.715565126457]}"
296439,296476,EY21025,1,MILTON RD,PLAINS RD,JUDITH DR,,0,10,,14,Picea pungens,"Spruce, Colorado blue",45,"{""type"": ""Point"", ""coordinates"": [-79.3319572692682, 43.695347118152]}"
296493,296530,EY17409,23,HOPEDALE AVE,LN N O CONNOR W HOPEDALE,STANHOPE AVE,,0,10,,14,Acer saccharinum,"Maple, silver",65,"{""type"": ""Point"", ""coordinates"": [-79.3524892730242, 43.6938102148195]}"
296496,296533,EY11039,65,PARKVIEW HILL CRES,ALDER RD,FAIRCREST CRCL,,0,10,,19,Tilia americana,"Basswood, American",58,"{""type"": ""Point"", ""coordinates"": [-79.3268948607759, 43.703547760703]}"
296681,296718,EY10718,21,GLENBURN AVE,FERRIS RD,GLENCREST BLVD,,0,10,,19,Acer platanoides,"Maple, Norway",47,"{""type"": ""Point"", ""coordinates"": [-79.2976881571987, 43.7073850715588]}"
296702,296739,EY18833,940,PAPE AVE,MORTIMER AVE,WESTWOOD AVE,,0,20,,14,Prunus spp.,Cherry,10,"{""type"": ""Point"", ""coordinates"": [-79.3479927282395, 43.6864675646014]}"
296766,296803,EY22710,34,EPSOM AVE,WESTLAKE AVE,CHISHOLM AVE,,0,10,,19,Acer platanoides,"Maple, Norway",52,"{""type"": ""Point"", ""coordinates"": [-79.3062691705936, 43.6918913601463]}"
296909,296946,EY21095,1097,GREENWOOD AVE,COSBURN AVE,PLAINS RD,,0,10,,14,Acer platanoides,"Maple, Norway",70,"{""type"": ""Point"", ""coordinates"": [-79.3375557523947, 43.6922116364932]}"
296943,296980,EY23615,424,MAIN ST,DONCASTER AVE,LUMSDEN AVE,,0,20,,19,Acer negundo,"Maple, Manitoba",70,"{""type"": ""Point"", ""coordinates"": [-79.3038191842705, 43.6924219214151]}"
297083,297120,EY3808,51,BENNINGTON HEIGHTS DR,MOOREHILL DR,BAYVIEW HEIGHTS DR,,0,20,,15,Gleditsia triacanthos 'Sunburst',Honey locust Sunburst,39,"{""type"": ""Point"", ""coordinates"": [-79.3717132171493, 43.6933860780171]}"
297133,297170,EY18553,30,BATER AVE,BURLEY AVE,FLOYD AVE,,0,10,,14,Malus,Apple,20,"{""type"": ""Point"", ""coordinates"": [-79.3538126620701, 43.6869323138991]}"
297173,297210,EY11808,325,SAMMON AVE,FRANKDALE AVE,GREENWOOD AVE,,0,20,,14,Acer platanoides 'Crimson King',"Maple, Norway Crimson King",25,"{""type"": ""Point"", ""coordinates"": [-79.3346460659314, 43.6866555720111]}"
297174,297211,EY16807,5,CHILTON RD,WOODVILLE AVE,O'CONNOR DR,,0,10,,14,Prunus armeniaca,Apricot,18,"{""type"": ""Point"", ""coordinates"": [-79.34670302421, 43.6931841226421]}"
297240,297277,EY23150,7,DONCASTER AVE,OAK PARK AVE,WESTLAKE AVE,,0,10,,19,Sorbus americana,"Mountain ash, American",0,"{""type"": ""Point"", ""coordinates"": [-79.3080293850944, 43.6904932243527]}"
297286,297323,EY17065,65,GAMBLE AVE,LOGAN AVE,PAPE AVE,,0,10,,14,Acer saccharinum,"Maple, silver",59,"{""type"": ""Point"", ""coordinates"": [-79.3516121940478, 43.6896485822729]}"
297354,297391,EY2342,138,DONLEA DR,,,,0,10,,15,Picea pungens,"Spruce, Colorado blue",65,"{""type"": ""Point"", ""coordinates"": [-79.367756371182, 43.7139795935474]}"
297434,297471,EY20493,63,ATHLONE RD,PLAINS RD,O'CONNOR DR,,0,10,,14,Acer platanoides,"Maple, Norway",40,"{""type"": ""Point"", ""coordinates"": [-79.3369035421602, 43.6958082355859]}"
297527,297564,EY2080,39,RYKERT CRES,,BROADWAY AVE,,0,10,,15,Acer palmatum,"Maple, Japanese",10,"{""type"": ""Point"", ""coordinates"": [-79.3602143139937, 43.7180444885954]}"
297634,297671,EY18218,101,CARLAW AVE,LN 1 S EASTERN W CARLAW,EASTERN AVE,,0,360,,14,Picea pungens,"Spruce, Colorado blue",0,"{""type"": ""Point"", ""coordinates"": [-79.3385600347958, 43.6579658160543]}"
297733,297770,EY1672,1,THURSFIELD CRES,BRENTCLIFFE RD,RYKERT CRES,,0,10,,15,Acer platanoides,"Maple, Norway",71,"{""type"": ""Point"", ""coordinates"": [-79.3596633230253, 43.7160567684755]}"
297796,297833,EY18615,171,ARUNDEL AVE,NEALON AVE,MORTIMER AVE,,0,10,,14,Picea abies,"Spruce, Norway",38,"{""type"": ""Point"", ""coordinates"": [-79.3529961078576, 43.6841565606467]}"
297962,297999,EY17710,788,SAMMON AVE,GLEBEMOUNT AVE,WOODMOUNT AVE,,0,10,,19,Acer platanoides,"Maple, Norway",47,"{""type"": ""Point"", ""coordinates"": [-79.318149940992, 43.6904945787323]}"
298011,298048,EY17076,1206,BROADVIEW AVE,GAMBLE AVE,TORRENS AVE,,0,40,,14,Morus,Mulberry,40,"{""type"": ""Point"", ""coordinates"": [-79.3552434693193, 43.6894453174963]}"
298145,298182,EY12787,74,ST HUBERT AVE,COSBURN AVE,PLAINS RD,,0,20,,14,Acer negundo,"Maple, Manitoba",55,"{""type"": ""Point"", ""coordinates"": [-79.3396593607366, 43.6934815835224]}"
298328,298365,EY22213,64,KING EDWARD AVE,GLEDHILL AVE,BURRELL AVE,,0,10,,19,Acer saccharinum,"Maple, silver",112,"{""type"": ""Point"", ""coordinates"": [-79.3110960423698, 43.6894961830721]}"
298773,298810,EY25633,220,WICKSTEED AVE,LESLIE ST,BETH NEALSON DR,,0,100,,15,Gleditsia triacanthos f. inermis 'Skyline',Honey locust Skyline,46,"{""type"": ""Point"", ""coordinates"": [-79.3475549712558, 43.7137310072976]}"
298775,298812,EY3951,422,HEATH ST E,LUMLEY AVE,BENNINGTON HEIGHTS DR,,0,30,,15,Prunus virginiana,"Cherry, choke",34,"{""type"": ""Point"", ""coordinates"": [-79.3755556323822, 43.6943266490966]}"
299046,299083,EY14329,152,GOWAN AVE,PAPE AVE,COSBURN AVE,,0,10,,14,Malus,Apple,15,"{""type"": ""Point"", ""coordinates"": [-79.34746055597, 43.6888579972481]}"
299146,299183,EY5693,28,HEATHER RD EAST YORK,AIRDRIE RD,MCRAE DR,,0,10,,15,Acer platanoides,"Maple, Norway",67,"{""type"": ""Point"", ""coordinates"": [-79.371387648137, 43.7008629817212]}"
299213,299250,EY24798,127,HANNA RD,CRANDALL RD,SHARRON DR,,0,10,,15,Acer platanoides,"Maple, Norway",43,"{""type"": ""Point"", ""coordinates"": [-79.3693341868493, 43.7075638393847]}"
299214,299251,EY19767,309,MONARCH PARK AVE,SAMMON AVE,MORTIMER AVE,,0,10,,14,Sorbus americana,"Mountain ash, American",35,"{""type"": ""Point"", ""coordinates"": [-79.3297832260052, 43.6891451518343]}"
299542,299579,EY16045,192,WOODYCREST AVE,WESTWOOD AVE,FLOYD AVE,,0,20,,14,Picea abies,"Spruce, Norway",47,"{""type"": ""Point"", ""coordinates"": [-79.3450231528158, 43.6874412805218]}"
299655,299692,EY8442,104,YARDLEY AVE,BARRON RD,GLENBURN AVE,,0,10,,19,Syringa,Lilac,21,"{""type"": ""Point"", ""coordinates"": [-79.3010323030548, 43.7133303715376]}"
299735,299772,EY18530,948,PAPE AVE,WESTWOOD AVE,FLOYD AVE,,0,10,,14,Allianthus altissima,Tree of heaven,0,"{""type"": ""Point"", ""coordinates"": [-79.348120224901, 43.6868771223103]}"
299791,299828,EY9797,4,JOANITH DR,WESTVIEW BLVD,HODDER ST,,0,20,,19,Gleditsia triacanthos 'Sunburst',Honey locust Sunburst,47,"{""type"": ""Point"", ""coordinates"": [-79.3100205346356, 43.7069441175174]}"
299792,299829,EY19165,132,QUEENSDALE AVE,MONARCH PARK AVE,COXWELL AVE,,0,40,,14,Thuja occidentalis,"Cedar, white",10,"{""type"": ""Point"", ""coordinates"": [-79.3274133750582, 43.6878440160484]}"
299817,299854,EY21370,20,TAYLOR DR,RALSTON AVE,TRIMONTIUM CRES,,0,30,,19,Acer platanoides,"Maple, Norway",20,"{""type"": ""Point"", ""coordinates"": [-79.3248282237426, 43.6995913948484]}"
299850,299887,EY11271,163,GLENWOOD CRES,STAG HILL DR,ST COLUMBA PL,,0,10,,19,Acer platanoides 'Crimson King',"Maple, Norway Crimson King",43,"{""type"": ""Point"", ""coordinates"": [-79.311016284191, 43.7044150786456]}"
300118,300155,EY2549,53,DIVADALE DR,HANNA RD,RUMSEY RD,,0,40,,15,Pinus strobus,"Pine, eastern white",15,"{""type"": ""Point"", ""coordinates"": [-79.3725023618629, 43.7136545586026]}"
300120,300157,EY2023,22,THURSFIELD CRES,BRENTCLIFFE RD,RYKERT CRES,,0,10,,15,Acer platanoides,"Maple, Norway",64,"{""type"": ""Point"", ""coordinates"": [-79.3588198379861, 43.7163514030321]}"
300175,300212,EY12995,316,COSBURN AVE,CADORNA AVE,ST HUBERT AVE,,0,20,,14,Juniperus,Juniper,0,"{""type"": ""Point"", ""coordinates"": [-79.3389663724307, 43.6919689052631]}"
300225,300262,EY14216,269,TORRENS AVE,PAPE AVE,DONLANDS AVE,,0,10,,14,Acer platanoides,"Maple, Norway",25,"{""type"": ""Point"", ""coordinates"": [-79.3431509581683, 43.6925469540138]}"
300358,300395,EY4972,1,GOVERNOR'S RD,GOVERNORS BDGE,DOUGLAS CRES,,0,50,,11,Picea glauca,"Spruce, white",41,"{""type"": ""Point"", ""coordinates"": [-79.3679367622879, 43.6908033746204]}"
300384,300421,EY25712,11,THORNCLIFFE PARK DR,OVERLEA BLVD,MILEPOST PL,,0,20,,15,Acer platanoides,"Maple, Norway",38,"{""type"": ""Point"", ""coordinates"": [-79.3489315912353, 43.7040975634022]}"
300408,300445,EY13596,82,ELDON AVE,WEYMOUTH AVE,DENTONIA PARK AVE,,0,40,,19,Thuja occidentalis,"Cedar, white",21,"{""type"": ""Point"", ""coordinates"": [-79.2926931866847, 43.6927084458867]}"
300819,300856,EY13393,12,MUNFORD CRES,CHAPMAN AVE,CHAPMAN AVE,,0,20,,19,Thuja occidentalis,"Cedar, white",10,"{""type"": ""Point"", ""coordinates"": [-79.3028922946504, 43.7007876430461]}"
300846,300883,EY4626,10,BRENDAN RD,HEATH ST E,BURNHAM RD,,0,10,,15,Picea glauca,"Spruce, white",30,"{""type"": ""Point"", ""coordinates"": [-79.3776716430075, 43.6942166780664]}"
300963,301000,EY8298,27,YARDLEY AVE,WESTVIEW BLVD,BARRON RD,,0,10,,19,Betula papyrifera,"Birch, white",65,"{""type"": ""Point"", ""coordinates"": [-79.3052974996755, 43.7120013171907]}"
301140,301178,EY20815,483,COSBURN AVE,DERWYN RD,BARFIELD AVE,,0,30,,14,Morus,Mulberry,0,"{""type"": ""Point"", ""coordinates"": [-79.3331453960689, 43.6928109267995]}"
301289,301327,EY16060,276,WESTWOOD AVE,WOODYCREST AVE,DEWHURST BLVD N,,0,10,,14,Malus,Apple,8,"{""type"": ""Point"", ""coordinates"": [-79.3429627924248, 43.6879173827775]}"
301542,301580,EY22220,78,KING EDWARD AVE,GLEDHILL AVE,BURRELL AVE,,0,10,,19,Acer platanoides,"Maple, Norway",30,"{""type"": ""Point"", ""coordinates"": [-79.3112345615781, 43.6898056424565]}"
301561,301599,EY4928,16,HEATHBRIDGE PARK,HEATH ST E,,,0,10,,15,Acer platanoides,"Maple, Norway",53,"{""type"": ""Point"", ""coordinates"": [-79.3724092429132, 43.6947806709735]}"
301698,301736,EY15868,249,WOODMOUNT AVE,DUNKIRK RD,BARKER AVE EAST YORK,,0,10,,19,Acer platanoides,"Maple, Norway",70,"{""type"": ""Point"", ""coordinates"": [-79.3187812490301, 43.6935588744655]}"
301744,301782,EY20644,104,LANKIN BLVD,JUDITH DR,O'CONNOR DR,,0,60,,14,Thuja occidentalis,"Cedar, white",37,"{""type"": ""Point"", ""coordinates"": [-79.3305998415437, 43.6968707697098]}"
301907,301945,EY5996,52,FLEMING CRES,PARKHURST BLVD,DONEGALL DR,,0,20,,15,Acer saccharum,"Maple, sugar",16,"{""type"": ""Point"", ""coordinates"": [-79.3742986932972, 43.7093704344421]}"
302247,302285,EY15603,189,GLEBEMOUNT AVE,FRATER AVE,MORTIMER AVE,,0,10,,19,Acer platanoides,"Maple, Norway",70,"{""type"": ""Point"", ""coordinates"": [-79.3203244035683, 43.690914507289]}"
302299,302337,EY9575,102,HOLBORNE AVE,GLEBEMOUNT AVE,WOODMOUNT AVE,,0,20,,19,Acer platanoides,"Maple, Norway",78,"{""type"": ""Point"", ""coordinates"": [-79.320541985107, 43.6943883938143]}"
302310,302348,EY5190,117,LEACREST RD,ROLPH RD,HANNA RD,,0,10,,15,Acer platanoides,"Maple, Norway",56,"{""type"": ""Point"", ""coordinates"": [-79.3639555362653, 43.698681045306]}"
302499,302537,EY5802,14,SHARRON DR,BESSBOROUGH DR,HANNA RD,,0,10,,15,Acer platanoides,"Maple, Norway",69,"{""type"": ""Point"", ""coordinates"": [-79.3700009351596, 43.7078168061922]}"
302550,302588,EY918,155,GLENVALE BLVD,SUTHERLAND DR,GLENBRAE AVE,,0,20,,15,Betula papyrifera,"Birch, white",30,"{""type"": ""Point"", ""coordinates"": [-79.3680653035121, 43.7179813241009]}"
302571,302609,EY18814,143,WESTWOOD AVE,LOGAN AVE,CARLAW AVE,,0,10,,14,Acer platanoides,"Maple, Norway",80,"{""type"": ""Point"", ""coordinates"": [-79.3506634661831, 43.6858824086969]}"
302803,302841,EY23931,327,CHISHOLM AVE,HAMSTEAD AVE,,,0,130,,19,Catalpa speciosa,"Catalpa, northern",30,"{""type"": ""Point"", ""coordinates"": [-79.3064406539414, 43.6971730580035]}"
302824,302862,EY6392,177,BESSBOROUGH DR,MILLWOOD RD,FIELD AVE,,0,10,,15,Acer platanoides,"Maple, Norway",64,"{""type"": ""Point"", ""coordinates"": [-79.3711087436764, 43.7056158907336]}"
302920,302958,EY18682,5,MORTIMER AVE,BROADVIEW AVE,JACKMAN AVE,,0,10,,14,Juniperus,Juniper,0,"{""type"": ""Point"", ""coordinates"": [-79.3562794565283, 43.6838269494762]}"
302984,303022,EY8393,104,FURNIVAL RD,SQUIRES AVE,GLENBURN AVE,,0,40,,19,Picea glauca,"Spruce, white",40,"{""type"": ""Point"", ""coordinates"": [-79.3001862337945, 43.7118478462819]}"
303237,303275,EY25615,210,WICKSTEED AVE,LESLIE ST,BETH NEALSON DR,,0,80,,15,Gleditsia triacanthos 'Sunburst',Honey locust Sunburst,35,"{""type"": ""Point"", ""coordinates"": [-79.3500449381761, 43.7138133320452]}"
303309,303347,EY21406,9,TAYLOR DR,RALSTON AVE,TRIMONTIUM CRES,,0,10,,19,Juniperus,Juniper,8,"{""type"": ""Point"", ""coordinates"": [-79.3270881332435, 43.6995283072832]}"
303395,303433,EY3822,61,BENNINGTON HEIGHTS DR,MOOREHILL DR,BAYVIEW HEIGHTS DR,,0,10,,15,Picea pungens,"Spruce, Colorado blue",24,"{""type"": ""Point"", ""coordinates"": [-79.3710152332102, 43.6935337238519]}"
303480,303518,EY12101,132,GLEN ALBERT DR,CURRAN DR,CEDARCREST BLVD,,0,10,,19,Malus,Apple,16,"{""type"": ""Point"", ""coordinates"": [-79.301392096344, 43.7026600394163]}"
303489,303527,EY10788,16,GLENCREST BLVD,,PLAXTON DR,,0,10,,19,Picea pungens,"Spruce, Colorado blue",30,"{""type"": ""Point"", ""coordinates"": [-79.3038054379524, 43.7060818286585]}"
303529,303567,EY25648,95,RESEARCH RD,CLARKE ST,LESLIE ST,,0,40,,15,Ulmus pumila,"Elm, Siberian",44,"{""type"": ""Point"", ""coordinates"": [-79.3518036697309, 43.7129910473312]}"
303584,303622,EY16981,144,HOPEDALE AVE,STANHOPE AVE,MINTON PL,,0,10,,14,Prunus spp.,Cherry,25,"{""type"": ""Point"", ""coordinates"": [-79.3520421648248, 43.6959503866533]}"
303710,303748,EY18739,101,CARLAW AVE,LN 1 S EASTERN W CARLAW,EASTERN AVE,,0,60,,14,Acer platanoides,"Maple, Norway",0,"{""type"": ""Point"", ""coordinates"": [-79.3385600347958, 43.6579658160543]}"
303959,303997,EY8182,67,SQUIRES AVE,PEARD RD,ADAIR RD,,0,10,,19,Picea glauca,"Spruce, white",52,"{""type"": ""Point"", ""coordinates"": [-79.3012819344068, 43.7098220778486]}"
303982,304020,EY19809,62,ROOSEVELT RD,MORTIMER AVE,MEMORIAL PARK AVE,,0,10,,14,Picea pungens,"Spruce, Colorado blue",45,"{""type"": ""Point"", ""coordinates"": [-79.3301609156827, 43.6904827662981]}"
304074,304112,EY10406,48,PRESTEIGN AVE,KATHLEEN AVE,HACKBERRY ST,,0,10,,19,Thuja occidentalis,"Cedar, white",0,"{""type"": ""Point"", ""coordinates"": [-79.3208367843537, 43.7066778807117]}"
304137,304175,EY21312,6,COXWELL BLVD,BARBARA CRES,BARBARA CRES,,0,10,,14,Morus,Mulberry,0,"{""type"": ""Point"", ""coordinates"": [-79.3296032104005, 43.6985742306998]}"
304272,304310,EY21559,191,HOLBORNE AVE,WOODBINE AVE,CEDARVALE AVE,,0,10,,19,Pinus sylvestris,Pine scots,35,"{""type"": ""Point"", ""coordinates"": [-79.3155500907215, 43.695222653345]}"
304461,304499,EY9950,25,CURITY AVE,HOLLINGER RD,NORTHLINE RD,,0,120,,19,Acer platanoides,"Maple, Norway",35,"{""type"": ""Point"", ""coordinates"": [-79.317567881105, 43.7098413185123]}"
304707,304745,EY13440,7,MUNFORD CRES,CHAPMAN AVE,CHAPMAN AVE,,0,10,,19,Acer platanoides,"Maple, Norway",43,"{""type"": ""Point"", ""coordinates"": [-79.3024207283376, 43.7005961188102]}"
304720,304758,EY14279,140,GAMBLE AVE,PAPE AVE,TODMORDEN LANE,,0,10,,14,Acer platanoides 'Crimson King',"Maple, Norway Crimson King",27,"{""type"": ""Point"", ""coordinates"": [-79.3477917485056, 43.6907001762116]}"
304832,304870,EY5165,144,LEACREST RD,HANNA RD,,,0,80,,15,Abies balsamaea,"Fir, balsam",40,"{""type"": ""Point"", ""coordinates"": [-79.3628179424066, 43.7003103310427]}"
